name ml_label sml pa_h
aegis_24319 2 0 -35.318
aegis_24320 1 1 69.1473
aegis_24321 3 1 32.6435
aegis_24326 1 0 85.1509
aegis_24327 1 1 -62.7708
aegis_24332 2 1 -48.1074
aegis_24333 4 0 -56.275
aegis_24334 3 1 45.9732
aegis_2434 1 1 -36.5736
aegis_24341 2 1 54.9201
aegis_24355 1 1 -13.3811
aegis_24356 3 1 -11.69
aegis_24358 1 1 66.049
aegis_24363 1 1 -34.4908
aegis_24369 3 1 -12.4075
aegis_24373 2 0 35.7982
aegis_24381 3 1 76.1169
aegis_24382 4 0 -85.5769
aegis_24384 2 0 27.4943
aegis_24385 1 1 -29.139
aegis_24386 3 0 -27.3171
aegis_24388 3 0 -17.0656
aegis_24390 4 1 73.9373
aegis_24391 4 0 75.1709
aegis_24394 2 1 -71.4131
aegis_24396 1 1 61.6352
aegis_24406 1 0 51.9504
aegis_24407 1 0 85.8672
aegis_24408 2 0 35.235
aegis_24409 2 1 66.1817
aegis_2441 3 0 -55.7445
aegis_24410 3 0 -9.0542
aegis_24413 1 1 67.6359
aegis_24414 4 0 45.2967
aegis_2442 1 1 -15.7264
aegis_24424 1 1 30.6503
aegis_24429 2 1 14.6301
aegis_2443 1 0 -68.3833
aegis_24432 1 1 55.7604
aegis_24436 2 1 81.9797
aegis_24439 4 0 40.6538
aegis_2444 4 0 28.3746
aegis_24441 1 0 53.1275
aegis_24447 1 1 -29.5374
aegis_24448 4 1 73.0417
aegis_24454 4 0 -33.3496
aegis_24456 4 0 56.5526
aegis_24457 1 1 20.5333
aegis_24458 4 0 19.5611
aegis_24460 1 0 2.58
aegis_24462 3 1 40.3317
aegis_24463 2 1 67.9407
aegis_24466 1 0 -81.9015
aegis_24467 3 0 19.4108
aegis_24469 1 0 -47.4202
aegis_24471 2 0 11.6066
aegis_24472 4 0 66.0155
aegis_24481 1 0 35.3305
aegis_2449 4 1 -42.3166
aegis_24497 3 0 21.1301
aegis_245 2 1 -83.5263
aegis_2450 3 1 -83.9975
aegis_24506 -1 0 1.7765
aegis_24507 2 1 -3.4866
aegis_24508 1 0 14.4489
aegis_2451 1 0 -33.0528
aegis_24515 4 1 -28.1631
aegis_24516 2 1 -58.3849
aegis_24517 2 0 -60.4691
aegis_24521 1 0 -30.7355
aegis_24524 3 1 82.1272
aegis_24526 0 0 -60.8582
aegis_24527 1 1 -25.1429
aegis_2453 1 1 -43.4759
aegis_24531 4 1 -55.8082
aegis_24533 3 0 53.579
aegis_24535 3 1 67.252
aegis_24536 1 0 -19.4579
aegis_24543 3 0 73.7297
aegis_24556 3 0 52.9724
aegis_24567 2 1 -72.1057
aegis_24568 1 1 -13.2014
aegis_24577 1 0 -26.7338
aegis_24578 2 0 -48.2912
aegis_2458 2 0 -36.3831
aegis_24580 1 1 -78.7695
aegis_24582 1 1 12.9821
aegis_24583 1 0 -87.3271
aegis_24585 3 0 10.5823
aegis_24591 3 1 66.2565
aegis_24593 3 1 -61.5331
aegis_24596 4 1 -4.8083
aegis_24597 1 1 76.3182
aegis_24601 4 0 82.8327
aegis_24603 2 0 -53.8735
aegis_24607 2 0 -8.4809
aegis_24609 1 0 1.3677
aegis_24613 2 1 -31.9222
aegis_24623 1 0 -1.2579
aegis_24629 3 1 -52.9297
aegis_2463 1 0 -49.561
aegis_24636 4 0 71.8389
aegis_2464 4 0 70.549
aegis_24646 1 1 76.6716
aegis_24648 1 0 -56.6049
aegis_24650 1 0 46.6841
aegis_24654 3 1 57.9816
aegis_24657 1 0 -45.9215
aegis_24662 2 0 36.4287
aegis_24665 1 0 -18.174
aegis_24666 4 0 -53.4129
aegis_24668 2 0 21.6576
aegis_24669 4 0 3.7905
aegis_24685 1 1 2.6669
aegis_24686 -1 0 -84.713
aegis_24689 1 0 -77.6402
aegis_2469 4 0 -42.4375
aegis_24698 4 1 -13.2248
aegis_24701 1 1 10.2084
aegis_24708 2 1 -47.6701
aegis_2471 2 1 -56.2118
aegis_24710 4 0 -31.1795
aegis_24711 1 1 -2.0588
aegis_24725 1 1 73.9769
aegis_24729 2 1 85.1162
aegis_2473 1 1 -26.3809
aegis_24733 0 1 71.179
aegis_24734 1 0 81.9312
aegis_24740 4 1 81.6287
aegis_24745 1 1 2.1206
aegis_24749 4 0 71.0885
aegis_2477 1 1 -46.3307
aegis_24772 3 1 -57.764
aegis_24776 2 1 66.4167
aegis_24777 1 1 -84.2924
aegis_24778 2 1 8.8214
aegis_24784 3 1 34.2709
aegis_24785 4 1 4.7802
aegis_24788 1 1 63.9007
aegis_24794 1 0 -65.2727
aegis_24808 1 1 -78.0314
aegis_2481 4 1 85.9883
aegis_24812 2 0 -83.1101
aegis_24816 1 0 10.8804
aegis_24819 4 1 63.7232
aegis_2482 2 1 -52.0414
aegis_24820 1 0 33.4365
aegis_24823 1 1 83.1007
aegis_24826 1 0 -35.1539
aegis_24831 1 1 16.5128
aegis_24836 2 1 -51.6043
aegis_24837 1 1 2.5721
aegis_24846 1 1 25.7876
aegis_24849 4 0 25.8149
aegis_2485 1 0 -38.3878
aegis_24851 4 0 80.6734
aegis_24852 1 1 43.7396
aegis_24854 4 0 11.0273
aegis_24857 4 0 72.2087
aegis_2486 1 1 -68.0462
aegis_24873 2 0 24.7652
aegis_24875 1 0 69.6911
aegis_24881 1 1 -26.3381
aegis_24882 3 1 -1.7817
aegis_24889 1 1 -88.5057
aegis_24899 1 1 -6.4729
aegis_24901 3 0 66.1126
aegis_24907 1 0 -62.5906
aegis_24916 2 0 -58.3687
aegis_24917 1 1 73.7841
aegis_2492 1 1 -84.9569
aegis_24923 2 0 31.2397
aegis_24927 1 0 65.3408
aegis_24933 1 1 -81.3768
aegis_24934 2 0 81.3571
aegis_24935 4 0 -44.5676
aegis_24937 1 1 -21.7197
aegis_24943 4 0 -17.1341
aegis_24945 1 1 51.4965
aegis_24946 2 1 -57.1826
aegis_2495 2 0 17.1752
aegis_24952 4 1 -14.3294
aegis_24955 4 0 -71.519
aegis_24956 1 1 -46.279
aegis_24963 2 0 46.6272
aegis_24964 4 0 -4.7684
aegis_24965 4 0 -32.8664
aegis_24968 2 0 27.0121
aegis_24969 3 1 -75.0459
aegis_24974 1 0 -88.3324
aegis_24975 1 1 -18.9031
aegis_24979 1 1 9.4599
aegis_24985 1 1 67.4742
aegis_24986 2 0 -6.4758
aegis_24987 4 0 -11.0585
aegis_24991 2 1 43.2527
aegis_24994 3 1 -34.3553
aegis_24999 2 1 -43.3553
aegis_2500 4 0 33.4442
aegis_25004 1 0 -72.9747
aegis_25008 3 0 51.6986
aegis_25009 2 1 -17.7908
aegis_25010 3 0 -73.286
aegis_25011 1 1 23.7735
aegis_25012 2 1 -65.3122
aegis_25014 1 0 40.7263
aegis_25015 2 0 53.7735
aegis_25016 3 0 32.1236
aegis_25017 1 1 1.2966
aegis_25025 3 0 -25.0103
aegis_25026 3 0 12.5635
aegis_2504 4 0 -5.4188
aegis_25043 -1 0 -21.7049
aegis_25046 4 1 27.8889
aegis_25056 4 0 -40.6234
aegis_25062 2 1 49.7703
aegis_25063 2 0 -1.09
aegis_25067 1 1 53.6528
aegis_25073 1 1 69.2753
aegis_25075 1 0 -69.41
aegis_25083 2 0 -42.3099
aegis_25088 1 0 65.2048
aegis_2509 1 0 -79.2072
aegis_25090 3 0 60.6082
aegis_25093 2 1 2.1491
aegis_25098 1 0 38.7495
aegis_251 2 1 -63.7823
aegis_2510 -1 0 -54.4788
aegis_25102 2 0 35.0674
aegis_25106 4 1 61.6306
aegis_25108 2 1 28.7556
aegis_25110 1 1 24.9375
aegis_25111 1 1 -24.4227
aegis_25112 1 0 -66.5462
aegis_25114 4 0 -15.0045
aegis_25115 3 0 56.3832
aegis_25120 1 1 -3.0338
aegis_25121 3 1 -84.8424
aegis_25124 3 1 -86.5121
aegis_25128 2 0 -9.5485
aegis_25130 4 0 82.5032
aegis_25131 1 1 72.4314
aegis_25136 4 0 5.4436
aegis_25138 2 1 -68.0348
aegis_2514 3 0 60.7541
aegis_25140 4 0 -34.5881
aegis_2515 1 1 33.7515
aegis_25150 2 0 19.5498
aegis_25154 4 0 -27.1153
aegis_25158 4 0 50.1742
aegis_2516 1 1 53.2485
aegis_25164 3 0 14.3737
aegis_25178 1 0 -56.9789
aegis_25184 1 1 -46.6155
aegis_25188 2 1 -73.1773
aegis_25191 1 1 36.8843
aegis_25193 1 0 58.2178
aegis_25194 1 1 -3.268
aegis_2520 2 0 -85.3687
aegis_25208 0 0 75.6865
aegis_25211 2 0 -62.7789
aegis_25236 1 0 -7.4041
aegis_25240 4 0 -17.9366
aegis_25241 4 0 -46.1936
aegis_25242 4 0 -6.0723
aegis_25244 1 1 -28.1783
aegis_25247 3 1 17.8708
aegis_25255 1 0 -3.7102
aegis_25262 2 0 16.7364
aegis_25265 1 1 86.9938
aegis_25269 1 1 36.8927
aegis_2527 4 1 -7.2623
aegis_25276 3 1 -14.5806
aegis_25277 3 0 4.2734
aegis_2528 2 1 51.8253
aegis_25290 4 0 12.0504
aegis_25295 3 1 -60.8265
aegis_25297 1 1 70.2225
aegis_25300 1 1 8.1592
aegis_25302 1 1 18.2754
aegis_25303 4 1 43.8578
aegis_25308 1 0 61.1674
aegis_25318 1 0 77.4654
aegis_25320 3 1 -41.9828
aegis_25323 3 1 -8.4161
aegis_25327 1 0 1.5462
aegis_25330 2 0 30.0489
aegis_25343 3 1 56.1919
aegis_25345 1 1 18.7024
aegis_25346 1 1 13.8658
aegis_25347 1 0 -17.0333
aegis_25349 1 1 26.7662
aegis_25350 1 1 85.8848
aegis_25354 3 1 68.8927
aegis_25355 1 0 46.931
aegis_25361 1 1 -21.6202
aegis_25362 4 1 63.1795
aegis_25365 4 0 -64.2608
aegis_25372 3 0 85.6269
aegis_25379 2 1 52.2556
aegis_25383 1 1 78.1965
aegis_25387 4 0 -39.133
aegis_25388 1 1 -46.3234
aegis_25391 -1 0 -69.5749
aegis_25392 1 0 -27.6341
aegis_25395 3 1 36.2457
aegis_25400 1 1 -58.5794
aegis_25403 2 0 -26.0005
aegis_25406 2 1 57.9643
aegis_25407 1 0 -46.7192
aegis_2541 4 0 -39.0463
aegis_25411 4 0 10.38
aegis_25421 2 1 76.4435
aegis_25422 4 0 40.9804
aegis_25424 1 1 -35.0835
aegis_25427 4 0 9.6521
aegis_25439 4 0 42.5907
aegis_25440 1 1 55.5388
aegis_25454 -1 0 -13.1459
aegis_25457 3 0 -15.7955
aegis_2547 3 1 -14.8613
aegis_25472 2 1 58.759
aegis_2548 3 1 -30.3552
aegis_25480 3 0 80.6576
aegis_25486 1 1 74.3255
aegis_25493 2 0 -5.945
aegis_25496 1 0 78.8108
aegis_25497 2 1 -51.1455
aegis_25501 1 0 25.5822
aegis_25504 1 1 -24.9899
aegis_25507 1 0 30.862
aegis_25510 4 1 1.9703
aegis_25511 -1 0 -59.5282
aegis_25512 2 1 73.2222
aegis_25513 3 1 68.2021
aegis_25514 1 0 60.1593
aegis_2552 1 1 -34.7991
aegis_25520 2 1 16.7578
aegis_25522 3 1 -65.7171
aegis_25524 3 1 -60.0916
aegis_25526 4 0 28.9508
aegis_25530 4 0 45.2985
aegis_25534 1 0 -77.3523
aegis_25539 1 0 -15.2421
aegis_25540 1 0 -77.6426
aegis_25556 4 1 76.308
aegis_25563 2 0 36.4216
aegis_25565 4 0 66.3816
aegis_25568 1 1 -14.6245
aegis_25574 2 1 -40.835
aegis_25579 1 1 2.3562
aegis_25580 3 1 45.6181
aegis_25583 2 1 -9.5779
aegis_25587 3 1 -67.7793
aegis_25589 1 1 35.9853
aegis_25594 3 1 -26.9412
aegis_25595 0 0 -49.1927
aegis_25596 1 0 -49.2642
aegis_25599 1 1 15.5046
aegis_2560 3 1 -45.254
aegis_25601 3 0 -34.9529
aegis_25603 1 1 -34.972
aegis_25608 2 1 46.2651
aegis_25609 3 1 -85.8953
aegis_2561 2 0 19.2731
aegis_25610 2 0 -42.6358
aegis_25611 1 0 84.558
aegis_25621 1 1 -86.0721
aegis_25645 4 0 84.1901
aegis_25649 1 1 -82.5019
aegis_25653 1 1 89.0088
aegis_25664 4 1 18.0791
aegis_2567 1 0 7.6657
aegis_25671 2 0 -59.5111
aegis_25675 1 1 -15.5789
aegis_25677 2 1 30.4805
aegis_25680 3 0 19.5784
aegis_25683 1 1 -50.6225
aegis_25686 1 1 1.778
aegis_25688 4 1 50.3036
aegis_25689 4 1 55.7143
aegis_25690 1 0 40.5451
aegis_25701 1 1 32.5628
aegis_25703 4 0 -12.5046
aegis_25706 1 1 -36.9733
aegis_25707 1 1 11.8658
aegis_25715 3 1 -4.0084
aegis_25716 4 0 34.4449
aegis_25717 1 0 -30.0785
aegis_25719 3 0 -52.4244
aegis_25731 3 0 6.6992
aegis_25734 4 0 62.276
aegis_25746 4 0 18.9452
aegis_2575 1 1 72.6994
aegis_25757 1 0 -75.6392
aegis_2576 4 0 -41.4977
aegis_25761 -1 0 -46.8969
aegis_25762 1 1 -46.4681
aegis_25763 2 1 17.6735
aegis_25766 4 0 42.7508
aegis_25768 1 1 -60.7456
aegis_2578 2 1 -83.7545
aegis_25782 2 0 34.9427
aegis_25784 1 0 25.945
aegis_25785 1 1 44.4386
aegis_25794 3 1 -36.0839
aegis_25797 1 0 -44.4379
aegis_25799 1 1 46.2977
aegis_25800 2 1 32.3881
aegis_25803 1 1 -42.0707
aegis_25807 3 1 75.5091
aegis_25812 1 1 22.1368
aegis_25813 1 0 72.6419
aegis_25814 3 1 -41.6469
aegis_25816 1 0 -56.1977
aegis_25817 4 1 30.847
aegis_25822 2 1 37.2526
aegis_25824 1 0 -14.0857
aegis_25825 1 0 15.5099
aegis_25829 4 1 78.2416
aegis_25832 2 1 -83.7011
aegis_25835 1 0 9.5153
aegis_25839 2 1 61.4976
aegis_25842 2 0 -0.8549
aegis_25846 4 0 28.1961
aegis_25848 4 0 -84.5105
aegis_25849 2 0 -34.9124
aegis_2586 0 0 70.2422
aegis_25861 2 0 8.8855
aegis_25864 1 1 39.1311
aegis_25865 3 0 -4.9849
aegis_2587 4 0 -27.9029
aegis_25873 4 0 -17.4387
aegis_25878 4 1 55.111
aegis_2588 1 1 46.7739
aegis_25883 1 0 -22.3838
aegis_25884 1 0 1.7528
aegis_25888 1 0 77.8117
aegis_25890 1 1 58.9017
aegis_25891 2 1 -43.8715
aegis_25893 3 1 59.9249
aegis_25896 1 0 -74.4495
aegis_25898 4 1 21.7831
aegis_259 2 0 -32.2678
aegis_25904 4 0 -21.0886
aegis_25913 4 0 27.6364
aegis_25920 3 0 67.4323
aegis_25923 1 1 5.9823
aegis_25924 2 1 -62.5478
aegis_25925 2 1 -72.9532
aegis_25926 1 0 55.6451
aegis_2593 3 1 60.5091
aegis_25932 1 0 48.4259
aegis_25937 2 0 86.9217
aegis_2594 4 1 -45.5744
aegis_25943 2 0 -23.3056
aegis_25944 1 0 9.9078
aegis_25947 2 0 20.6232
aegis_25950 1 1 65.0856
aegis_25960 4 0 79.3412
aegis_25961 -1 0 -14.8847
aegis_25969 4 0 -13.4968
aegis_25975 2 1 -79.7485
aegis_25978 1 1 74.5548
aegis_2598 1 0 -57.2025
aegis_25983 1 0 18.1472
aegis_2599 1 0 -85.7611
aegis_25990 1 0 -34.8861
aegis_25994 2 0 -47.6841
aegis_26005 4 1 53.5626
aegis_26010 4 0 45.4034
aegis_26012 4 0 -51.6345
aegis_26013 1 1 7.6853
aegis_26015 4 1 86.5184
aegis_26017 0 0 -89.8696
aegis_26018 2 0 -89.5821
aegis_26022 1 0 -52.908
aegis_26028 -1 0 -52.7006
aegis_26030 1 0 52.5693
aegis_26036 -1 0 70.5283
aegis_26042 2 0 77.5196
aegis_26047 2 1 80.6502
aegis_26049 2 1 48.9837
aegis_26050 2 0 38.5979
aegis_26051 4 0 84.5016
aegis_26052 2 1 39.3325
aegis_26054 4 0 -88.5011
aegis_2606 1 0 -10.3401
aegis_26063 1 1 87.804
aegis_26065 2 1 45.5989
aegis_26067 4 0 49.9059
aegis_26069 1 1 -69.9098
aegis_26070 1 1 -71.3038
aegis_26074 2 1 73.8785
aegis_26075 2 0 46.462
aegis_26078 1 0 56.9905
aegis_26079 3 1 -19.6818
aegis_2608 0 1 82.4519
aegis_26081 2 1 2.1966
aegis_26082 1 0 -79.4638
aegis_26091 4 1 -7.0926
aegis_26101 1 1 2.122
aegis_26102 1 1 17.7761
aegis_26106 3 1 -22.445
aegis_26113 1 1 -68.9328
aegis_26114 3 1 75.1635
aegis_26115 -1 0 66.598
aegis_26119 3 0 36.3171
aegis_26127 4 0 24.9208
aegis_2613 2 1 49.6214
aegis_26130 4 0 -21.3704
aegis_26134 3 1 -67.369
aegis_26137 -1 0 -78.5434
aegis_26140 3 1 79.5752
aegis_26142 1 1 19.2636
aegis_26145 4 1 -59.6145
aegis_26146 1 1 47.4029
aegis_26148 3 0 33.59
aegis_26150 4 1 53.0097
aegis_26152 1 0 15.3256
aegis_26153 2 0 -3.8845
aegis_26157 1 0 8.8304
aegis_26162 3 1 -73.6272
aegis_26164 2 0 -85.2766
aegis_26170 1 1 70.8777
aegis_26171 4 1 -66.3012
aegis_26175 2 0 49.1481
aegis_26176 1 1 30.4822
aegis_26183 2 1 -81.2481
aegis_26184 1 1 -48.5702
aegis_26190 -1 0 -89.0644
aegis_26197 1 1 5.8963
aegis_26199 1 0 34.3957
aegis_262 1 1 6.8586
aegis_26200 4 0 -89.3291
aegis_26201 2 1 -74.3867
aegis_26205 4 0 -2.5633
aegis_2621 1 1 63.1192
aegis_26212 3 1 75.9105
aegis_26214 2 0 -37.9656
aegis_26216 3 0 23.5585
aegis_26218 2 1 -81.7789
aegis_26224 3 1 -69.9474
aegis_26230 1 1 3.2952
aegis_26231 3 0 -23.5991
aegis_26234 1 0 39.8968
aegis_26236 2 1 -67.8417
aegis_26239 1 1 -71.4227
aegis_26242 2 1 73.2506
aegis_26250 3 0 89.3653
aegis_26255 4 0 29.0284
aegis_26258 3 1 -30.2933
aegis_26260 2 0 86.4839
aegis_26261 4 0 -27.5454
aegis_26269 2 0 -70.6862
aegis_2627 1 1 -60.4605
aegis_26283 3 0 3.8937
aegis_26286 3 0 -41.3193
aegis_26292 4 1 19.7506
aegis_26300 4 0 -34.6668
aegis_26305 1 0 -25.2565
aegis_26306 2 1 -81.4376
aegis_26311 1 1 51.5241
aegis_26316 1 0 36.965
aegis_26319 -1 0 73.5006
aegis_26325 1 1 5.7641
aegis_26326 1 0 -52.7835
aegis_26330 1 0 54.0763
aegis_26332 2 1 71.0185
aegis_26333 3 1 -84.5252
aegis_26335 4 1 40.1138
aegis_2634 4 0 8.1994
aegis_26344 1 0 -25.2619
aegis_26346 1 1 57.1234
aegis_26348 1 0 87.4709
aegis_26365 2 1 -50.7399
aegis_26372 4 1 67.5967
aegis_26377 4 0 -53.5415
aegis_26380 4 0 27.5928
aegis_26381 3 1 -27.4379
aegis_26382 1 1 42.6337
aegis_26383 3 1 -86.2617
aegis_26389 2 1 9.5978
aegis_26390 1 1 81.7192
aegis_26394 4 0 34.835
aegis_26402 1 0 31.2719
aegis_26408 0 1 -54.5808
aegis_2641 4 0 -5.4983
aegis_26411 2 1 -80.9006
aegis_26414 2 1 -74.1031
aegis_26416 2 1 -75.7466
aegis_2642 4 0 -43.3299
aegis_26425 1 0 -27.5434
aegis_26426 1 0 -58.1505
aegis_2643 1 0 -1.1419
aegis_26430 1 0 82.4095
aegis_26435 1 1 -66.3766
aegis_26444 2 0 79.8947
aegis_26453 2 1 -68.9419
aegis_26458 1 0 -59.2193
aegis_26461 1 1 31.9597
aegis_26462 4 0 -32.3298
aegis_26464 3 1 57.5429
aegis_26468 4 0 -67.7713
aegis_2648 3 0 27.8862
aegis_26486 4 0 68.6721
aegis_26490 4 0 36.4508
aegis_26492 1 0 40.8928
aegis_26493 1 0 20.9594
aegis_26494 3 0 47.6443
aegis_265 2 1 39.9087
aegis_2650 2 0 -64.1186
aegis_26508 1 1 72.2741
aegis_26510 2 0 -5.308
aegis_26512 1 1 51.2184
aegis_26515 4 0 -27.735
aegis_26516 1 1 56.1531
aegis_26536 4 0 -9.5607
aegis_26543 4 1 34.2889
aegis_26545 4 0 -7.1945
aegis_26557 2 1 70.3537
aegis_26561 1 1 26.5903
aegis_26562 3 1 -82.987
aegis_26564 1 0 21.6994
aegis_26569 2 1 -62.7299
aegis_26570 2 0 30.6842
aegis_26574 1 0 1.4241
aegis_26577 1 1 80.4954
aegis_26579 -1 0 -18.555
aegis_26583 2 0 38.5118
aegis_26584 1 1 -6.5379
aegis_26586 1 0 -55.1528
aegis_26588 1 0 -7.8249
aegis_26594 1 1 42.3431
aegis_26598 -1 0 -84.7017
aegis_26604 3 1 -8.9272
aegis_26615 3 0 9.6605
aegis_26620 1 1 -9.3445
aegis_26621 1 0 63.1259
aegis_26623 2 1 -76.5937
aegis_26628 2 0 20.9099
aegis_26636 1 1 -50.5956
aegis_26642 3 1 58.5256
aegis_26649 3 1 25.9889
aegis_2665 3 0 10.7315
aegis_26654 1 1 -51.7191
aegis_26655 0 1 -76.2089
aegis_26660 3 1 -39.1633
aegis_2667 4 0 47.4996
aegis_26670 2 1 -65.7138
aegis_26671 2 1 65.9275
aegis_26675 3 1 -2.5716
aegis_26676 3 0 28.9032
aegis_26678 4 1 64.2941
aegis_26679 2 0 18.887
aegis_26680 3 0 -26.5515
aegis_26684 2 0 34.2968
aegis_26689 1 0 -47.6772
aegis_26694 2 1 46.7358
aegis_26698 1 1 -40.5907
aegis_26707 1 0 29.3984
aegis_26713 1 0 -1.2316
aegis_26717 4 0 -40.9987
aegis_26720 2 1 79.3715
aegis_26721 1 1 -1.0733
aegis_26726 3 0 11.2405
aegis_26729 1 1 60.1732
aegis_26734 1 1 -10.3274
aegis_26735 2 1 -16.9019
aegis_2674 1 0 -42.7145
aegis_26749 1 1 80.1398
aegis_2675 1 1 -14.2198
aegis_26750 4 0 64.4224
aegis_26752 1 1 15.8081
aegis_26755 4 0 55.0567
aegis_26759 4 0 -50.1251
aegis_2676 4 0 83.6671
aegis_26760 3 0 -86.823
aegis_26761 4 0 -66.9846
aegis_26763 3 1 -85.7058
aegis_26778 1 1 84.4457
aegis_26784 4 0 -69.6495
aegis_26787 1 1 32.3315
aegis_26790 2 0 -59.3658
aegis_26793 4 0 43.0026
aegis_26803 1 1 -82.3383
aegis_2681 4 1 38.6005
aegis_26811 2 0 -87.4768
aegis_26817 1 1 -81.0075
aegis_26818 3 0 -4.6815
aegis_2682 3 1 67.4568
aegis_26822 2 1 -54.4458
aegis_26823 1 1 62.7112
aegis_26827 1 0 2.8647
aegis_26828 3 0 -12.2623
aegis_26829 4 0 -33.4737
aegis_2683 2 1 -4.9606
aegis_26835 1 0 36.0733
aegis_26836 4 0 67.105
aegis_26838 1 0 -6.9906
aegis_26839 1 0 -49.1031
aegis_26846 2 1 -61.6403
aegis_26850 1 1 48.6812
aegis_26851 1 1 46.275
aegis_26854 4 1 78.5354
aegis_26860 4 0 79.8874
aegis_26862 2 0 -35.3648
aegis_26863 1 0 -23.5254
aegis_26865 4 0 -59.8206
aegis_26872 3 0 24.6814
aegis_26878 3 0 -31.3634
aegis_2688 4 0 -71.8422
aegis_26882 2 1 74.5221
aegis_26884 4 0 24.1129
aegis_26886 1 0 7.4831
aegis_26888 1 1 -10.509
aegis_2689 3 1 44.1607
aegis_26901 2 1 -37.3119
aegis_26910 -1 0 24.2443
aegis_26915 4 1 84.4883
aegis_26918 4 0 -63.535
aegis_26919 1 0 -15.7252
aegis_26920 4 0 -5.1854
aegis_26923 1 0 7.9295
aegis_2693 3 1 58.4305
aegis_26932 1 1 -55.4693
aegis_26938 2 1 56.7887
aegis_26940 -1 0 -61.5421
aegis_26951 4 0 -20.5259
aegis_26952 4 0 39.2408
aegis_26960 1 0 -12.0524
aegis_26963 4 0 21.6834
aegis_26964 4 0 75.4562
aegis_26965 1 0 39.4135
aegis_26966 3 1 56.3791
aegis_26974 2 0 52.7585
aegis_26981 2 0 -23.83
aegis_26983 2 0 -2.2534
aegis_26984 3 0 -23.6821
aegis_26989 1 1 -50.123
aegis_26990 1 0 -11.3756
aegis_26991 1 1 -24.3049
aegis_26994 1 1 24.8516
aegis_26995 4 1 5.7642
aegis_270 3 0 48.8924
aegis_27001 2 1 52.8863
aegis_2701 3 1 -55.3594
aegis_27010 3 0 -42.4213
aegis_27014 4 1 16.4737
aegis_27020 1 0 -87.6837
aegis_27023 4 0 -62.3111
aegis_27024 2 1 39.885
aegis_27028 2 0 54.3591
aegis_27031 1 0 -87.9393
aegis_27032 1 1 8.9841
aegis_27034 3 0 -69.964
aegis_27036 1 1 -46.75
aegis_27037 1 1 73.1181
aegis_27039 1 1 -68.2528
aegis_27045 1 1 -11.2964
aegis_27047 3 0 44.9301
aegis_27049 1 1 61.0584
aegis_27050 2 0 53.3204
aegis_27055 -1 0 28.3163
aegis_27056 1 1 -18.4951
aegis_27057 4 0 47.6816
aegis_27061 1 1 -49.7084
aegis_27062 3 1 -39.0332
aegis_27080 1 1 16.0956
aegis_27082 3 0 19.2079
aegis_27083 3 0 -56.0361
aegis_27091 2 0 56.965
aegis_27092 1 1 27.1068
aegis_271 1 0 -61.498
aegis_27106 2 1 73.2466
aegis_27110 -1 0 36.9509
aegis_27111 1 1 31.8991
aegis_27115 4 0 49.1457
aegis_27119 2 0 -26.7773
aegis_27120 1 0 79.1748
aegis_27124 3 1 62.4136
aegis_2713 2 0 43.2655
aegis_27130 3 1 -82.41
aegis_2714 4 1 -63.1108
aegis_27149 1 0 59.9352
aegis_2715 4 1 -43.0087
aegis_2716 4 1 17.7304
aegis_27165 1 1 -39.7665
aegis_27167 1 1 48.7918
aegis_27177 2 1 -20.4179
aegis_27179 1 1 -77.6656
aegis_27187 4 0 33.2453
aegis_2719 2 0 -48.4891
aegis_27190 1 0 86.2064
aegis_27191 3 0 76.566
aegis_27203 2 1 -86.8298
aegis_27205 4 1 -25.4073
aegis_27208 -1 0 -63.9872
aegis_27209 1 1 -13.1068
aegis_2721 4 0 -37.1556
aegis_27213 1 0 -62.349
aegis_27215 4 0 35.8502
aegis_27217 1 0 -13.9958
aegis_27221 4 1 26.3861
aegis_27222 3 0 44.5536
aegis_27227 1 1 -16.5146
aegis_27232 2 1 -7.4177
aegis_27240 2 0 37.0556
aegis_27243 3 1 36.5148
aegis_27246 1 0 83.6704
aegis_27247 4 1 -27.5626
aegis_2725 4 0 85.7362
aegis_27252 1 1 -71.9903
aegis_27257 1 1 -39.1262
aegis_27262 4 1 -7.8282
aegis_27263 3 0 9.6302
aegis_27266 4 0 80.33
aegis_27268 4 1 -46.1832
aegis_2727 1 0 -27.0601
aegis_27274 4 0 -59.1928
aegis_27277 2 1 -32.0181
aegis_27280 3 1 52.6015
aegis_27281 1 0 -10.6811
aegis_27286 4 1 -70.5067
aegis_27290 2 0 -47.6121
aegis_27298 1 1 8.5408
aegis_27302 1 1 -75.0691
aegis_27307 1 1 16.7034
aegis_27310 1 1 -28.7815
aegis_27314 1 0 -76.8718
aegis_27315 1 1 15.6916
aegis_27318 1 0 -83.5409
aegis_27324 3 1 -81.5307
aegis_27326 4 1 -74.7804
aegis_27330 2 0 41.5425
aegis_27332 3 1 87.1904
aegis_2734 3 0 8.441
aegis_27343 1 1 -60.0454
aegis_27344 1 0 -0.8887
aegis_27351 1 0 25.4278
aegis_27356 1 1 -59.1303
aegis_27360 1 1 -21.3348
aegis_27365 2 0 -72.7623
aegis_27372 4 0 -7.5014
aegis_27377 3 1 -33.7688
aegis_27379 1 1 -12.5219
aegis_2738 1 0 38.6285
aegis_27382 3 0 2.7697
aegis_27389 1 0 33.2937
aegis_27390 1 1 -37.5191
aegis_27391 2 0 -57.4477
